step,split,CE_to_pseudo_label,expected_GC,bounded_GC_penalty,expected_log_CAI,total_loss,synonym_mask_coverage
6000,eval,2.92339158,0.33501047,0.06498954,-0.31503212,2.95214105,1.00000000
6000,eval,2.91722369,0.34719744,0.05280256,-0.31095496,2.94333196,1.00000000
6000,eval,2.90940189,0.34300950,0.05699050,-0.31424165,2.93651199,1.00000000
6000,eval,2.91423416,0.34201935,0.05798066,-0.31523061,2.94159198,1.00000000
6000,eval,2.91206789,0.33691922,0.06308079,-0.31029028,2.94019866,1.00000000
6000,eval,2.92102075,0.34336847,0.05663154,-0.31064135,2.94787908,1.00000000
6000,eval,2.89932632,0.33922124,0.06077877,-0.31832844,2.92739844,1.00000000
6000,eval,2.92504835,0.34236291,0.05763710,-0.30704567,2.95192814,1.00000000
6000,eval,2.90499568,0.33048770,0.06951231,-0.30553329,2.93417478,1.00000000
6000,eval,2.89438105,0.33225247,0.06774753,-0.31283849,2.92357254,1.00000000
6000,eval,2.91551137,0.33714807,0.06285194,-0.30905503,2.94353461,1.00000000
6000,eval,2.92852354,0.33608192,0.06391808,-0.31044611,2.95682931,1.00000000
6000,eval,2.92800856,0.33673003,0.06326997,-0.31586656,2.95645595,1.00000000
6000,eval,2.89152408,0.33554074,0.06445926,-0.31223717,2.92002773,1.00000000
6000,eval,2.91437912,0.34120759,0.05879241,-0.31124198,2.94169974,1.00000000
6000,eval,2.93450785,0.33961460,0.06038541,-0.31274298,2.96222210,1.00000000
6000,eval,2.90385962,0.34338048,0.05661952,-0.30575529,2.93047142,1.00000000
6000,eval,2.91279650,0.33735058,0.06264943,-0.31327841,2.94099021,1.00000000
6000,eval,2.92873263,0.33640549,0.06359452,-0.31401250,2.95715213,1.00000000
6000,eval,2.89607644,0.35096049,0.04903951,-0.31228924,2.92149878,1.00000000
6000,eval,2.91260600,0.34424338,0.05575663,-0.31182259,2.93934846,1.00000000
6000,eval,2.90705323,0.33888844,0.06111157,-0.30738851,2.93464494,1.00000000
6000,eval,2.86751270,0.34469342,0.05530658,-0.31188151,2.89416814,1.00000000
6000,eval,2.92887306,0.33956012,0.06043988,-0.31199536,2.95656085,1.00000000
6000,eval,2.91414595,0.33889732,0.06110269,-0.31143960,2.94193864,1.00000000
6000,eval,2.91228771,0.33735016,0.06264985,-0.31561062,2.94059801,1.00000000
6000,eval,2.90455055,0.34007117,0.05992883,-0.31403697,2.93223810,1.00000000
6000,eval,2.90853882,0.33908284,0.06091717,-0.30715525,2.93607998,1.00000000
6000,eval,2.92229748,0.33885205,0.06114796,-0.30627260,2.94984078,1.00000000
6000,eval,2.89956832,0.34382355,0.05617645,-0.30046567,2.92582679,1.00000000
6000,eval,2.89981699,0.34025466,0.05974534,-0.30901587,2.92721677,1.00000000
6000,eval,2.88687968,0.34468302,0.05531698,-0.30930275,2.91340804,1.00000000
6000,eval,2.90616059,0.33920217,0.06079784,-0.31112233,2.93387628,1.00000000
6000,eval,2.90106297,0.34042025,0.05957976,-0.31346178,2.92865205,1.00000000
6000,eval,2.92901731,0.34332988,0.05667013,-0.31277791,2.95599008,1.00000000
6000,eval,2.92331004,0.33917469,0.06082532,-0.31682163,2.95131612,1.00000000
6000,eval,2.92252254,0.33814502,0.06185499,-0.30591083,2.95018911,1.00000000
6000,eval,2.92574263,0.33952340,0.06047660,-0.31481811,2.95357871,1.00000000
6000,eval,2.92664123,0.33935890,0.06064111,-0.30831006,2.95418477,1.00000000
6000,eval,2.90526867,0.35086930,0.04913071,-0.31260416,2.93072510,1.00000000
6000,eval,2.91114187,0.33890328,0.06109673,-0.31355813,2.93903923,1.00000000
6000,eval,2.91700149,0.33981785,0.06018215,-0.31269893,2.94467282,1.00000000
6000,eval,2.89505005,0.34008265,0.05991736,-0.31375119,2.92272091,1.00000000
6000,eval,2.93364143,0.33852258,0.06147742,-0.30991000,2.96143246,1.00000000
6000,eval,2.93142891,0.34214869,0.05785131,-0.31287530,2.95864296,1.00000000
6000,eval,2.91580343,0.34254798,0.05745202,-0.31463084,2.94302535,1.00000000
6000,eval,2.90987492,0.33925232,0.06074768,-0.30421263,2.93723512,1.00000000
6000,eval,2.87524152,0.34897509,0.05102491,-0.31206337,2.90104961,1.00000000
6000,eval,2.92142868,0.34257931,0.05742070,-0.31106663,2.94846606,1.00000000
6000,eval,2.90374351,0.34616634,0.05383366,-0.31036416,2.93002844,1.00000000
6000,eval,2.90093136,0.34513098,0.05486903,-0.30919185,2.92736459,1.00000000
6000,eval,2.92792988,0.33727872,0.06272128,-0.31144717,2.95604634,1.00000000
6000,eval,2.88255167,0.34073582,0.05926418,-0.30419332,2.90961409,1.00000000
6000,eval,2.86849594,0.35408217,0.04591784,-0.31250879,2.89330506,1.00000000
6000,eval,2.91628766,0.33214122,0.06785879,-0.31171030,2.94544482,1.00000000
6000,eval,2.91124368,0.34593230,0.05406770,-0.31274042,2.93769407,1.00000000
6000,eval,2.90788317,0.33798572,0.06201428,-0.30794939,2.93568349,1.00000000
6000,eval,2.92620873,0.34277627,0.05722374,-0.31224057,2.95326567,1.00000000
6000,eval,2.89839268,0.34998244,0.05001757,-0.31238928,2.92401576,1.00000000
6000,eval,2.93533587,0.33852252,0.06147748,-0.31342238,2.96330237,1.00000000
6000,eval,2.88527203,0.33965993,0.06034008,-0.30894369,2.91278720,1.00000000
6000,eval,2.90400743,0.34168130,0.05831870,-0.30911013,2.93112659,1.00000000
6000,eval,2.93293023,0.33612037,0.06387964,-0.31337121,2.96137476,1.00000000
6000,eval,2.90768194,0.33988172,0.06011829,-0.30845955,2.93512869,1.00000000
6000,eval,2.89995289,0.34295973,0.05704027,-0.31706530,2.92721415,1.00000000
6000,eval,2.92925882,0.33446252,0.06553748,-0.31079674,2.95790625,1.00000000
6000,eval,2.86002469,0.34469694,0.05530307,-0.31687665,2.88692927,1.00000000
6000,eval,2.94863343,0.34601530,0.05398470,-0.30987978,2.97492456,1.00000000
6000,eval,2.91773057,0.33841690,0.06158310,-0.30908918,2.94550180,1.00000000
6000,eval,2.92198420,0.33958125,0.06041875,-0.30863553,2.94949985,1.00000000
6000,eval,2.92328167,0.33428189,0.06571811,-0.30576068,2.95171332,1.00000000
6000,eval,2.89668965,0.34525752,0.05474249,-0.31352875,2.92331457,1.00000000
6000,eval,2.87496734,0.34271458,0.05728543,-0.31012011,2.90193057,1.00000000
6000,eval,2.90460730,0.33589068,0.06410933,-0.31325185,2.93309188,1.00000000
6000,eval,2.91444445,0.33960232,0.06039768,-0.31063119,2.94205546,1.00000000
6000,eval,2.90299416,0.34192708,0.05807292,-0.30713767,2.92996550,1.00000000
6000,eval,2.90663457,0.34308535,0.05691466,-0.30398414,2.93321657,1.00000000
6000,eval,2.91255283,0.34046087,0.05953914,-0.31032035,2.93997669,1.00000000
6000,eval,2.89289331,0.33743539,0.06256461,-0.30972832,2.92089272,1.00000000
6000,eval,2.87466478,0.34651962,0.05348039,-0.31387287,2.90105462,1.00000000
6000,eval,2.91565776,0.34077010,0.05922991,-0.31305614,2.94315672,1.00000000
6000,eval,2.97513103,0.34914595,0.05085406,-0.29586920,3.00009513,1.00000000
6500,eval,2.91514730,0.34624556,0.05375445,-0.31487125,2.94164157,1.00000000
6500,eval,2.87689924,0.33761784,0.06238216,-0.31103581,2.90492749,1.00000000
6500,eval,2.85240030,0.34526557,0.05473444,-0.31448171,2.87907147,1.00000000
6500,eval,2.89174461,0.33956271,0.06043729,-0.30658460,2.91916108,1.00000000
6500,eval,2.86796975,0.34629470,0.05370530,-0.31489524,2.89445543,1.00000000
6500,eval,2.86224651,0.34239677,0.05760324,-0.30806804,2.88917065,1.00000000
6500,eval,2.86423612,0.34101573,0.05898428,-0.30639577,2.89135289,1.00000000
6500,eval,2.87667584,0.33838859,0.06161141,-0.30959192,2.90447760,1.00000000
6500,eval,2.87927938,0.34425759,0.05574241,-0.31496471,2.90617609,1.00000000
6500,eval,2.88017130,0.33595011,0.06404990,-0.31061056,2.90851188,1.00000000
6500,eval,2.85738826,0.33826005,0.06173995,-0.30516285,2.88499427,1.00000000
6500,eval,2.89815021,0.33836612,0.06163388,-0.31295684,2.92612481,1.00000000
6500,eval,2.91217756,0.33393437,0.06606564,-0.31015649,2.94089866,1.00000000
6500,eval,2.90317178,0.33306107,0.06693894,-0.31558105,2.93233848,1.00000000
6500,eval,2.87293458,0.34945357,0.05054644,-0.30771852,2.89842963,1.00000000
6500,eval,2.87052679,0.33717847,0.06282154,-0.31012005,2.89859724,1.00000000
6500,eval,2.87974858,0.33762965,0.06237036,-0.30874720,2.90766001,1.00000000
6500,eval,2.87728333,0.33816090,0.06183910,-0.31431878,2.90536690,1.00000000
6500,eval,2.89296937,0.34258652,0.05741349,-0.31324434,2.92011428,1.00000000
6500,eval,2.86857629,0.33741200,0.06258801,-0.30894989,2.89654136,1.00000000
6500,eval,2.89866924,0.33500820,0.06499180,-0.31597251,2.92746615,1.00000000
6500,eval,2.87304091,0.34342438,0.05657563,-0.30761418,2.89973664,1.00000000
6500,eval,2.89043951,0.33907026,0.06092975,-0.31057930,2.91815448,1.00000000
6500,eval,2.86554289,0.33859009,0.06140992,-0.31147718,2.89339876,1.00000000
6500,eval,2.88552809,0.34061772,0.05938229,-0.31987086,2.91339803,1.00000000
6500,eval,2.88445354,0.33562812,0.06437188,-0.31147352,2.91290164,1.00000000
6500,eval,2.88777328,0.34307542,0.05692458,-0.31205109,2.91476083,1.00000000
6500,eval,2.88839555,0.34036040,0.05963960,-0.31032562,2.91583967,1.00000000
6500,eval,2.89185166,0.33512062,0.06487939,-0.31333378,2.92049432,1.00000000
6500,eval,2.90766788,0.33995911,0.06004089,-0.31023225,2.93518758,1.00000000
6500,eval,2.87217474,0.33740395,0.06259605,-0.31271508,2.90032959,1.00000000
6500,eval,2.85539961,0.33493933,0.06506068,-0.31022686,2.88392305,1.00000000
6500,eval,2.89845824,0.33926341,0.06073660,-0.31035012,2.92612314,1.00000000
6500,eval,2.87307954,0.34025148,0.05974853,-0.31104341,2.90058160,1.00000000
6500,eval,2.90612316,0.33712655,0.06287345,-0.31191936,2.93429375,1.00000000
6500,eval,2.91132379,0.33725351,0.06274650,-0.30433732,2.93909001,1.00000000
6500,eval,2.89901948,0.33575451,0.06424549,-0.30863082,2.92730021,1.00000000
6500,eval,2.90821266,0.34437242,0.05562758,-0.31955317,2.93531585,1.00000000
6500,eval,2.86926770,0.34146810,0.05853191,-0.31300980,2.89662457,1.00000000
6500,eval,2.88756824,0.33794788,0.06205213,-0.31199676,2.91557837,1.00000000
6500,eval,2.90032029,0.33486745,0.06513256,-0.31501901,2.92909765,1.00000000
6500,eval,2.89574480,0.34713203,0.05286798,-0.31093600,2.92186522,1.00000000
6500,eval,2.88875008,0.34292585,0.05707416,-0.31423616,2.91587663,1.00000000
6500,eval,2.89288092,0.34189132,0.05810869,-0.31521764,2.92026353,1.00000000
6500,eval,2.89124393,0.33677426,0.06322575,-0.31028816,2.91940355,1.00000000
6500,eval,2.90009117,0.34324306,0.05675694,-0.31059688,2.92697239,1.00000000
6500,eval,2.87346148,0.33915046,0.06084955,-0.31833816,2.90154815,1.00000000
6500,eval,2.90236330,0.34225643,0.05774358,-0.30701882,2.92926311,1.00000000
6500,eval,2.88128328,0.33041865,0.06958136,-0.30553597,2.91047645,1.00000000
6500,eval,2.87044430,0.33215141,0.06784859,-0.31281424,2.89965487,1.00000000
6500,eval,2.89212108,0.33710811,0.06289190,-0.30906764,2.92015290,1.00000000
6500,eval,2.90658188,0.33601686,0.06398314,-0.31044528,2.93490076,1.00000000
6500,eval,2.90949535,0.33669075,0.06330925,-0.31587008,2.93795085,1.00000000
6500,eval,2.87047386,0.33546016,0.06453985,-0.31227306,2.89899540,1.00000000
6500,eval,2.88814402,0.34103575,0.05896425,-0.31123441,2.91549873,1.00000000
6500,eval,2.91228771,0.33948609,0.06051391,-0.31269968,2.94002557,1.00000000
6500,eval,2.87839222,0.34322548,0.05677453,-0.30572677,2.90503359,1.00000000
6500,eval,2.88582587,0.33724916,0.06275085,-0.31326273,2.91403913,1.00000000
6500,eval,2.90555096,0.33630291,0.06369710,-0.31400838,2.93399072,1.00000000
6500,eval,2.87588263,0.35083842,0.04916158,-0.31225440,2.90132761,1.00000000
6500,eval,2.89053082,0.34414533,0.05585468,-0.31182316,2.91729283,1.00000000
6500,eval,2.88359022,0.33881050,0.06118950,-0.30738023,2.91119695,1.00000000
6500,eval,2.84279943,0.34460899,0.05539101,-0.31188783,2.86947203,1.00000000
6500,eval,2.90607905,0.33944181,0.06055820,-0.31198740,2.93379021,1.00000000
6500,eval,2.88841414,0.33877715,0.06122285,-0.31144011,2.91623068,1.00000000
6500,eval,2.88757253,0.33727154,0.06272846,-0.31560886,2.91589856,1.00000000
6500,eval,2.87857246,0.33998314,0.06001687,-0.31402868,2.90627742,1.00000000
6500,eval,2.88999701,0.33898616,0.06101385,-0.30714706,2.91755700,1.00000000
6500,eval,2.89876795,0.33879432,0.06120569,-0.30629194,2.92632365,1.00000000
6500,eval,2.87364793,0.34372658,0.05627343,-0.30048373,2.89992690,1.00000000
6500,eval,2.87238264,0.34016752,0.05983248,-0.30900398,2.89979935,1.00000000
6500,eval,2.86161232,0.34456509,0.05543491,-0.30930007,2.88816428,1.00000000
6500,eval,2.88122368,0.33909601,0.06090400,-0.31112444,2.90896082,1.00000000
6500,eval,2.87553096,0.34027284,0.05972716,-0.31342053,2.90314746,1.00000000
6500,eval,2.90569520,0.34324074,0.05675927,-0.31278026,2.93268609,1.00000000
6500,eval,2.90384746,0.33907923,0.06092077,-0.31680250,2.93187165,1.00000000
6500,eval,2.90172243,0.33804595,0.06195405,-0.30590183,2.92940831,1.00000000
6500,eval,2.90310550,0.33945578,0.06054422,-0.31481341,2.93095493,1.00000000
6500,eval,2.90754604,0.33933538,0.06066462,-0.30829599,2.93509364,1.00000000
6500,eval,2.88283658,0.35074902,0.04925099,-0.31257334,2.90831542,1.00000000
6500,eval,2.88541079,0.33868539,0.06131461,-0.31352663,2.91334987,1.00000000
6500,eval,2.89450669,0.33970171,0.06029829,-0.31266424,2.92219949,1.00000000
6500,eval,2.87009025,0.33998045,0.06001955,-0.31373599,2.89778090,1.00000000
6500,eval,2.90932703,0.33831713,0.06168288,-0.30987647,2.93715739,1.00000000
6500,eval,2.90974331,0.34199429,0.05800572,-0.31287232,2.93698812,1.00000000
6500,eval,2.89869404,0.34243488,0.05756512,-0.31462550,2.92593837,1.00000000
6500,eval,2.88419604,0.33918092,0.06081909,-0.30423278,2.91157150,1.00000000
6500,eval,2.85301447,0.34881842,0.05118158,-0.31202519,2.87885189,1.00000000
6500,eval,2.89569783,0.34241235,0.05758765,-0.31104955,2.92276788,1.00000000
6500,eval,2.87918448,0.34611529,0.05388471,-0.31032634,2.90547776,1.00000000
6500,eval,2.87943506,0.34500530,0.05499470,-0.30919772,2.90589380,1.00000000
6500,eval,2.90336466,0.33717695,0.06282306,-0.31141645,2.93150020,1.00000000
6500,eval,2.85653567,0.34062967,0.05937034,-0.30416426,2.88361788,1.00000000
6500,eval,2.84887481,0.35399267,0.04600734,-0.31246883,2.87369967,1.00000000
6500,eval,2.89209914,0.33206826,0.06793174,-0.31169498,2.92127013,1.00000000
6500,eval,2.88776851,0.34586403,0.05413598,-0.31271175,2.91423130,1.00000000
6500,eval,2.89013481,0.33794677,0.06205323,-0.30794421,2.91794276,1.00000000
6500,eval,2.90747857,0.34266937,0.05733064,-0.31222224,2.93455577,1.00000000
6500,eval,2.87394810,0.34986311,0.05013689,-0.31236407,2.89959359,1.00000000
6500,eval,2.91654563,0.33845726,0.06154275,-0.31341708,2.94452500,1.00000000
6500,eval,2.86212397,0.33955970,0.06044030,-0.30893153,2.88965869,1.00000000
6500,eval,2.87573504,0.34156179,0.05843821,-0.30911523,2.90287852,1.00000000
6500,eval,2.91179299,0.33609357,0.06390643,-0.31335908,2.94024229,1.00000000
6500,eval,2.88564062,0.33978444,0.06021556,-0.30841649,2.91310453,1.00000000
6500,eval,2.87871695,0.34290355,0.05709645,-0.31708527,2.90599060,1.00000000
6500,eval,2.90392160,0.33436957,0.06563044,-0.31078249,2.93258691,1.00000000
6500,eval,2.82930374,0.34456417,0.05543584,-0.31687102,2.85623455,1.00000000
6500,eval,2.92702961,0.34592170,0.05407831,-0.30986974,2.95333862,1.00000000
6500,eval,2.89357662,0.33833268,0.06166732,-0.30906919,2.92136359,1.00000000
6500,eval,2.89889622,0.33942059,0.06057942,-0.30860421,2.92644238,1.00000000
6500,eval,2.89352679,0.33410391,0.06589609,-0.30573547,2.92199278,1.00000000
6500,eval,2.87537217,0.34513745,0.05486256,-0.31349981,2.90201974,1.00000000
6500,eval,2.84768605,0.34255731,0.05744269,-0.31011683,2.87468028,1.00000000
6500,eval,2.88107944,0.33573380,0.06426620,-0.31321898,2.90959358,1.00000000
6500,eval,2.89062309,0.33944973,0.06055027,-0.31062049,2.91826415,1.00000000
6500,eval,2.88051748,0.34182233,0.05817768,-0.30711761,2.90750885,1.00000000
6500,eval,2.88114142,0.34294719,0.05705282,-0.30399171,2.90775156,1.00000000
6500,eval,2.88675284,0.34033701,0.05966300,-0.31031603,2.91420126,1.00000000
6500,eval,2.86523056,0.33729091,0.06270909,-0.30975088,2.89325976,1.00000000
6500,eval,2.85180044,0.34643334,0.05356666,-0.31385460,2.87820649,1.00000000
6500,eval,2.89233232,0.34076402,0.05923599,-0.31308576,2.91983390,1.00000000
6500,eval,2.95209455,0.34911510,0.05088490,-0.29587990,2.97706556,1.00000000
7000,eval,2.88487935,0.34595448,0.05404553,-0.31487831,2.91143250,1.00000000
7000,eval,2.83878422,0.33735779,0.06264222,-0.31106913,2.86686611,1.00000000
7000,eval,2.80965924,0.34493992,0.05506009,-0.31447256,2.83639503,1.00000000
7000,eval,2.85311460,0.33927885,0.06072116,-0.30655769,2.88058686,1.00000000
7000,eval,2.82945633,0.34603587,0.05396414,-0.31490475,2.85599422,1.00000000
7000,eval,2.81855011,0.34210438,0.05789563,-0.30807763,2.84553313,1.00000000
7000,eval,2.82164311,0.34068328,0.05931672,-0.30635175,2.84882402,1.00000000
7000,eval,2.83769321,0.33803859,0.06196141,-0.30955669,2.86556339,1.00000000
7000,eval,2.84510016,0.34399495,0.05600506,-0.31498238,2.87205029,1.00000000
7000,eval,2.84044218,0.33566999,0.06433001,-0.31060731,2.86883855,1.00000000
7000,eval,2.81264257,0.33793718,0.06206283,-0.30512321,2.84031129,1.00000000
7000,eval,2.86078691,0.33806059,0.06193942,-0.31293139,2.88882136,1.00000000
7000,eval,2.87476802,0.33362502,0.06637499,-0.31014723,2.90355039,1.00000000
7000,eval,2.86941838,0.33282849,0.06717151,-0.31561071,2.89863324,1.00000000
7000,eval,2.83576083,0.34921092,0.05078909,-0.30770022,2.86130357,1.00000000
7000,eval,2.83281088,0.33687124,0.06312877,-0.31015545,2.86094427,1.00000000
7000,eval,2.84518218,0.33731872,0.06268129,-0.30874321,2.87315559,1.00000000
7000,eval,2.84244275,0.33788282,0.06211719,-0.31432340,2.87058234,1.00000000
7000,eval,2.85498047,0.34227040,0.05772960,-0.31321469,2.88218713,1.00000000
7000,eval,2.82914567,0.33707821,0.06292179,-0.30891854,2.85717607,1.00000000
7000,eval,2.86676121,0.33468154,0.06531847,-0.31596804,2.89562321,1.00000000
7000,eval,2.83659029,0.34310007,0.05689994,-0.30760005,2.86335015,1.00000000
7000,eval,2.85348129,0.33878472,0.06121528,-0.31058654,2.88125372,1.00000000
7000,eval,2.82441282,0.33827475,0.06172526,-0.31148455,2.85233212,1.00000000
7000,eval,2.85393882,0.34035391,0.05964610,-0.31990543,2.88186336,1.00000000
7000,eval,2.84894300,0.33537197,0.06462803,-0.31145525,2.87744141,1.00000000
7000,eval,2.84933209,0.34277019,0.05722982,-0.31203303,2.87637973,1.00000000
7000,eval,2.85835171,0.34011996,0.05988005,-0.31031737,2.88584352,1.00000000
7000,eval,2.85798097,0.33487326,0.06512675,-0.31334937,2.88667369,1.00000000
7000,eval,2.86968946,0.33970708,0.06029293,-0.31023282,2.89725971,1.00000000
7000,eval,2.83243108,0.33708033,0.06291968,-0.31268772,2.86064935,1.00000000
7000,eval,2.82013965,0.33465153,0.06534848,-0.31022274,2.84872031,1.00000000
7000,eval,2.86303282,0.33892715,0.06107286,-0.31033677,2.89076424,1.00000000
7000,eval,2.83589482,0.33997819,0.06002182,-0.31104016,2.86345124,1.00000000
7000,eval,2.87446356,0.33680850,0.06319150,-0.31189096,2.90269637,1.00000000
7000,eval,2.87577534,0.33697394,0.06302607,-0.30430749,2.90359592,1.00000000
7000,eval,2.85847282,0.33549187,0.06450814,-0.30862987,2.88680577,1.00000000
7000,eval,2.87800097,0.34416446,0.05583555,-0.31959054,2.90514755,1.00000000
7000,eval,2.83637404,0.34125456,0.05874544,-0.31301326,2.86377382,1.00000000
7000,eval,2.85450196,0.33766812,0.06233189,-0.31200516,2.88256860,1.00000000
7000,eval,2.86798620,0.33454752,0.06545249,-0.31502739,2.89682817,1.00000000
7000,eval,2.85822511,0.34687090,0.05312911,-0.31091082,2.88439655,1.00000000
7000,eval,2.85694432,0.34264430,0.05735570,-0.31423563,2.88412714,1.00000000
7000,eval,2.85927725,0.34156352,0.05843648,-0.31522852,2.88672590,1.00000000
7000,eval,2.86084008,0.33646876,0.06353125,-0.31026149,2.88905954,1.00000000
7000,eval,2.87098980,0.34293559,0.05706441,-0.31055602,2.89793038,1.00000000
7000,eval,2.83498263,0.33889022,0.06110978,-0.31832200,2.86312079,1.00000000
7000,eval,2.86396313,0.34191462,0.05808538,-0.30699044,2.89092994,1.00000000
7000,eval,2.84832954,0.33019879,0.06980121,-0.30553457,2.87756658,1.00000000
7000,eval,2.83172178,0.33185503,0.06814498,-0.31282619,2.86099195,1.00000000
7000,eval,2.85677409,0.33685476,0.06314525,-0.30908144,2.88485718,1.00000000
7000,eval,2.87246299,0.33577979,0.06422022,-0.31046420,2.90083027,1.00000000
7000,eval,2.87324929,0.33643797,0.06356204,-0.31589210,2.90175629,1.00000000
7000,eval,2.83459187,0.33517829,0.06482172,-0.31225780,2.86316895,1.00000000
7000,eval,2.85278058,0.34070215,0.05929786,-0.31122732,2.88020158,1.00000000
7000,eval,2.87759447,0.33924192,0.06075808,-0.31272894,2.90538263,1.00000000
7000,eval,2.84283113,0.34285790,0.05714211,-0.30570492,2.86954474,1.00000000
7000,eval,2.84791279,0.33696920,0.06303081,-0.31327078,2.87618256,1.00000000
7000,eval,2.86887121,0.33602032,0.06397969,-0.31400061,2.89736724,1.00000000
7000,eval,2.84082580,0.35053694,0.04946306,-0.31224689,2.86633086,1.00000000
7000,eval,2.85368729,0.34390196,0.05609804,-0.31183439,2.88049841,1.00000000
7000,eval,2.84965611,0.33853999,0.06146002,-0.30737236,2.87731671,1.00000000
7000,eval,2.80657768,0.34431270,0.05568731,-0.31186715,2.83330846,1.00000000
7000,eval,2.87437534,0.33917671,0.06082329,-0.31200346,2.90214014,1.00000000
7000,eval,2.84520483,0.33848676,0.06151325,-0.31145599,2.87308025,1.00000000
7000,eval,2.85442424,0.33697927,0.06302074,-0.31558332,2.88280773,1.00000000
7000,eval,2.84030700,0.33970785,0.06029215,-0.31401598,2.86806631,1.00000000
7000,eval,2.85472536,0.33861405,0.06138596,-0.30709800,2.88235736,1.00000000
7000,eval,2.86603165,0.33853018,0.06146982,-0.30629256,2.89364028,1.00000000
7000,eval,2.83599186,0.34337360,0.05662641,-0.30046391,2.86234045,1.00000000
7000,eval,2.83144951,0.33986607,0.06013393,-0.30898011,2.85892534,1.00000000
7000,eval,2.82466531,0.34430018,0.05569983,-0.30931741,2.85127115,1.00000000
7000,eval,2.84317899,0.33878151,0.06121850,-0.31111360,2.87097836,1.00000000
7000,eval,2.83507013,0.33991814,0.06008187,-0.31340763,2.86275673,1.00000000
7000,eval,2.87304497,0.34296784,0.05703217,-0.31281191,2.90009189,1.00000000
7000,eval,2.87565136,0.33881304,0.06118697,-0.31678858,2.90372801,1.00000000
7000,eval,2.86673045,0.33771706,0.06228295,-0.30585986,2.89447999,1.00000000
7000,eval,2.87072444,0.33924645,0.06075355,-0.31485540,2.89861798,1.00000000
7000,eval,2.87309766,0.33904415,0.06095585,-0.30828968,2.90070319,1.00000000
7000,eval,2.84668469,0.35040578,0.04959422,-0.31256393,2.87223172,1.00000000
7000,eval,2.85393453,0.33842540,0.06157461,-0.31355122,2.88192701,1.00000000
7000,eval,2.85873580,0.33948809,0.06051192,-0.31266481,2.88647151,1.00000000
7000,eval,2.83238029,0.33967993,0.06032008,-0.31372043,2.86013031,1.00000000
7000,eval,2.87673163,0.33798242,0.06201759,-0.30984366,2.90462732,1.00000000
7000,eval,2.87238932,0.34169930,0.05830070,-0.31288651,2.89969373,1.00000000
7000,eval,2.86854482,0.34210885,0.05789116,-0.31460533,2.89585352,1.00000000
7000,eval,2.84181619,0.33886462,0.06113538,-0.30421871,2.86925411,1.00000000
7000,eval,2.81997132,0.34850225,0.05149776,-0.31202587,2.84587216,1.00000000
7000,eval,2.86062789,0.34217927,0.05782074,-0.31103623,2.88774395,1.00000000
7000,eval,2.84332228,0.34584793,0.05415207,-0.31032869,2.86966920,1.00000000
7000,eval,2.84443736,0.34473288,0.05526713,-0.30919215,2.87095022,1.00000000
7000,eval,2.86673808,0.33690748,0.06309253,-0.31142038,2.89492774,1.00000000
7000,eval,2.81335783,0.34027913,0.05972087,-0.30415982,2.84051013,1.00000000
7000,eval,2.82060981,0.35380942,0.04619059,-0.31248853,2.84547234,1.00000000
7000,eval,2.85707736,0.33181438,0.06818563,-0.31167740,2.88629818,1.00000000
7000,eval,2.85671616,0.34561631,0.05438370,-0.31273496,2.88322949,1.00000000
7000,eval,2.85328054,0.33767721,0.06232280,-0.30794770,2.88114238,1.00000000
7000,eval,2.87560844,0.34239915,0.05760086,-0.31224597,2.90274096,1.00000000
7000,eval,2.83883286,0.34959981,0.05040020,-0.31238362,2.86453223,1.00000000
7000,eval,2.88717794,0.33822671,0.06177330,-0.31344751,2.91520500,1.00000000
7000,eval,2.82409763,0.33923021,0.06076980,-0.30890614,2.85169673,1.00000000
7000,eval,2.83983111,0.34125677,0.05874324,-0.30912986,2.86703610,1.00000000
7000,eval,2.88229132,0.33584508,0.06415492,-0.31339815,2.91079211,1.00000000
7000,eval,2.85459948,0.33950520,0.06049481,-0.30840603,2.88211870,1.00000000
7000,eval,2.84662104,0.34270740,0.05729261,-0.31711134,2.87393522,1.00000000
7000,eval,2.87116385,0.33415675,0.06584325,-0.31079575,2.89987230,1.00000000
7000,eval,2.78668785,0.34422588,0.05577412,-0.31686234,2.81368589,1.00000000
7000,eval,2.89467478,0.34566629,0.05433372,-0.30988300,2.92103553,1.00000000
7000,eval,2.86337328,0.33809188,0.06190813,-0.30907619,2.89120865,1.00000000
7000,eval,2.86315656,0.33911440,0.06088561,-0.30860627,2.89076400,1.00000000
7000,eval,2.85376334,0.33384559,0.06615442,-0.30576283,2.88228226,1.00000000
7000,eval,2.84270287,0.34491143,0.05508858,-0.31351095,2.86939621,1.00000000
7000,eval,2.80572319,0.34222117,0.05777884,-0.31010750,2.83278418,1.00000000
7000,eval,2.84391141,0.33541936,0.06458065,-0.31323484,2.87248921,1.00000000
7000,eval,2.85607100,0.33912694,0.06087306,-0.31059679,2.88377547,1.00000000
7000,eval,2.84630537,0.34156910,0.05843091,-0.30710319,2.87334657,1.00000000
7000,eval,2.84548640,0.34264013,0.05735987,-0.30400258,2.87215853,1.00000000
7000,eval,2.85587263,0.34009686,0.05990314,-0.31030744,2.88336849,1.00000000
7000,eval,2.82295513,0.33694077,0.06305924,-0.30972758,2.85105348,1.00000000
7000,eval,2.82127833,0.34621248,0.05378753,-0.31388745,2.84773016,1.00000000
