step,split,CE_to_pseudo_label,expected_GC,bounded_GC_penalty,expected_log_CAI,total_loss,synonym_mask_coverage
11000,eval,2.69478989,0.42855150,0.00000000,-0.22279507,2.70592976,1.00000000
11000,eval,2.70687461,0.42791834,0.00000000,-0.22250171,2.71799970,1.00000000
11000,eval,2.69034338,0.42810148,0.00000000,-0.22403722,2.70154524,1.00000000
11000,eval,2.65215063,0.42807633,0.00000000,-0.22476070,2.66338873,1.00000000
11000,eval,2.63749695,0.42820635,0.00000000,-0.21945384,2.64846969,1.00000000
11000,eval,2.69707632,0.42828903,0.00000000,-0.22409928,2.70828128,1.00000000
11000,eval,2.64361286,0.42800620,0.00000000,-0.22654450,2.65494013,1.00000000
11000,eval,2.70577264,0.42804861,0.00000000,-0.22293112,2.71691918,1.00000000
11000,eval,2.67850208,0.42807978,0.00000000,-0.21710101,2.68935704,1.00000000
11000,eval,2.66368079,0.42823255,0.00000000,-0.21958409,2.67465997,1.00000000
11000,eval,2.73178959,0.42846483,0.00000000,-0.23746289,2.74366283,1.00000000
11000,eval,2.66724658,0.42820543,0.00000000,-0.23081444,2.67878723,1.00000000
11000,eval,2.69114923,0.42822289,0.00000000,-0.22470793,2.70238471,1.00000000
11000,eval,2.69668746,0.42785689,0.00000000,-0.22389536,2.70788217,1.00000000
11000,eval,2.67976284,0.42829230,0.00000000,-0.23255138,2.69139051,1.00000000
11000,eval,2.70190072,0.42808664,0.00000000,-0.23142314,2.71347189,1.00000000
11000,eval,2.67671871,0.42824963,0.00000000,-0.23060222,2.68824887,1.00000000
11000,eval,2.69040108,0.42803001,0.00000000,-0.22104831,2.70145345,1.00000000
11000,eval,2.71611071,0.42843041,0.00000000,-0.22810578,2.72751594,1.00000000
11000,eval,2.66005373,0.42833412,0.00000000,-0.23284744,2.67169619,1.00000000
11000,eval,2.69937229,0.42830017,0.00000000,-0.22415799,2.71058011,1.00000000
11000,eval,2.67565799,0.42769486,0.00000000,-0.21034345,2.68617511,1.00000000
11000,eval,2.64299846,0.42782128,0.00000000,-0.21949002,2.65397286,1.00000000
11000,eval,2.69288206,0.42798594,0.00000000,-0.22010998,2.70388746,1.00000000
11000,eval,2.72334146,0.42795351,0.00000000,-0.22183529,2.73443317,1.00000000
11000,eval,2.73804665,0.42807677,0.00000000,-0.22779082,2.74943614,1.00000000
11000,eval,2.64171124,0.42825237,0.00000000,-0.22258884,2.65284061,1.00000000
11000,eval,2.67994094,0.42829838,0.00000000,-0.22907118,2.69139457,1.00000000
11000,eval,2.70951080,0.42804548,0.00000000,-0.22715117,2.72086835,1.00000000
11000,eval,2.67915916,0.42904213,0.00000000,-0.22134444,2.69022632,1.00000000
11000,eval,2.66614962,0.42821416,0.00000000,-0.22440077,2.67736959,1.00000000
11000,eval,2.68774986,0.42771736,0.00000000,-0.22277823,2.69888878,1.00000000
11000,eval,2.70269918,0.42900163,0.00000000,-0.23602538,2.71450043,1.00000000
11000,eval,2.67663050,0.42810300,0.00000000,-0.22940959,2.68810105,1.00000000
11000,eval,2.67814159,0.42821521,0.00000000,-0.22332774,2.68930793,1.00000000
11000,eval,2.63832617,0.42846644,0.00000000,-0.23158287,2.64990520,1.00000000
11000,eval,2.72431755,0.42836887,0.00000000,-0.22446936,2.73554111,1.00000000
11000,eval,2.66772938,0.42793763,0.00000000,-0.22336486,2.67889762,1.00000000
11000,eval,2.68794060,0.42802009,0.00000000,-0.22641307,2.69926119,1.00000000
11000,eval,2.67072797,0.42801878,0.00000000,-0.22892702,2.68217421,1.00000000
11000,eval,2.69473600,0.42829773,0.00000000,-0.22094965,2.70578337,1.00000000
11000,eval,2.68610239,0.42787641,0.00000000,-0.22087950,2.69714642,1.00000000
11000,eval,2.65156174,0.42895818,0.00000000,-0.21935500,2.66252947,1.00000000
11000,eval,2.64130163,0.42821157,0.00000000,-0.22180678,2.65239191,1.00000000
11000,eval,2.64839268,0.42827415,0.00000000,-0.22892596,2.65983891,1.00000000
11000,eval,2.65410018,0.42810154,0.00000000,-0.22519936,2.66536021,1.00000000
11000,eval,2.64937210,0.42813453,0.00000000,-0.22631721,2.66068792,1.00000000
11000,eval,2.70210505,0.42802078,0.00000000,-0.22969200,2.71358967,1.00000000
11000,eval,2.72090340,0.42819396,0.00000000,-0.23067532,2.73243713,1.00000000
11000,eval,2.69410419,0.42834648,0.00000000,-0.21956967,2.70508265,1.00000000
11000,eval,2.71524715,0.42828250,0.00000000,-0.22835383,2.72666478,1.00000000
11000,eval,2.69020748,0.42793751,0.00000000,-0.22245106,2.70132995,1.00000000
11000,eval,2.68660164,0.42950982,0.00000000,-0.23606749,2.69840503,1.00000000
11000,eval,2.68091774,0.42822120,0.00000000,-0.22685850,2.69226074,1.00000000
11000,eval,2.67851996,0.42808184,0.00000000,-0.22814418,2.68992710,1.00000000
11000,eval,2.67609549,0.42802474,0.00000000,-0.22844911,2.68751788,1.00000000
11000,eval,2.71665692,0.42820686,0.00000000,-0.22320563,2.72781730,1.00000000
11000,eval,2.70199347,0.42830771,0.00000000,-0.22831130,2.71340895,1.00000000
11000,eval,2.72221708,0.42816237,0.00000000,-0.23273173,2.73385358,1.00000000
11000,eval,2.63089037,0.42820245,0.00000000,-0.21730439,2.64175558,1.00000000
11000,eval,2.66691804,0.42883784,0.00000000,-0.23590723,2.67871332,1.00000000
11000,eval,2.68562436,0.42815077,0.00000000,-0.22812983,2.69703078,1.00000000
11000,eval,2.68300819,0.42867661,0.00000000,-0.22814775,2.69441557,1.00000000
11000,eval,2.65911555,0.42848641,0.00000000,-0.22811730,2.67052150,1.00000000
11000,eval,2.68185997,0.42796081,0.00000000,-0.22335716,2.69302773,1.00000000
11000,eval,2.62040710,0.42845976,0.00000000,-0.21946789,2.63138056,1.00000000
11000,eval,2.66103339,0.42848223,0.00000000,-0.24093315,2.67307997,1.00000000
11000,eval,2.68317890,0.42802438,0.00000000,-0.21860282,2.69410896,1.00000000
11000,eval,2.71868658,0.42851281,0.00000000,-0.23320159,2.73034668,1.00000000
11000,eval,2.69814157,0.42793259,0.00000000,-0.22146751,2.70921493,1.00000000
11000,eval,2.70810556,0.42828524,0.00000000,-0.22911356,2.71956134,1.00000000
11000,eval,2.67608809,0.42837736,0.00000000,-0.23619412,2.68789768,1.00000000
11000,eval,2.73149371,0.42815918,0.00000000,-0.22565353,2.74277639,1.00000000
11000,eval,2.63878107,0.42906317,0.00000000,-0.22014092,2.64978814,1.00000000
11000,eval,2.67130351,0.42808372,0.00000000,-0.22528540,2.68256783,1.00000000
11000,eval,2.74710703,0.42834416,0.00000000,-0.22269753,2.75824189,1.00000000
11000,eval,2.69656324,0.42814556,0.00000000,-0.22361653,2.70774412,1.00000000
11000,eval,2.69816113,0.42934689,0.00000000,-0.23132490,2.70972729,1.00000000
11000,eval,2.71186328,0.42782763,0.00000000,-0.22022437,2.72287440,1.00000000
11000,eval,2.61721396,0.42872423,0.00000000,-0.23493090,2.62896061,1.00000000
11000,eval,2.73774123,0.42855871,0.00000000,-0.22951147,2.74921679,1.00000000
11000,eval,2.70613432,0.42814752,0.00000000,-0.22385126,2.71732688,1.00000000
11000,eval,2.68671417,0.42830810,0.00000000,-0.22348605,2.69788837,1.00000000
11000,eval,2.65345430,0.42776465,0.00000000,-0.21441023,2.66417480,1.00000000
11000,eval,2.67909503,0.42823440,0.00000000,-0.23396225,2.69079304,1.00000000
11000,eval,2.60543609,0.42829320,0.00000000,-0.22476929,2.61667466,1.00000000
11000,eval,2.66487098,0.42781866,0.00000000,-0.22399424,2.67607069,1.00000000
11000,eval,2.68319082,0.42848188,0.00000000,-0.22439221,2.69441032,1.00000000
11000,eval,2.67084694,0.42817089,0.00000000,-0.22383037,2.68203855,1.00000000
11000,eval,2.65691614,0.42831278,0.00000000,-0.22318505,2.66807532,1.00000000
11000,eval,2.67087960,0.42804539,0.00000000,-0.22762820,2.68226099,1.00000000
11000,eval,2.62812948,0.42815056,0.00000000,-0.22173887,2.63921642,1.00000000
11000,eval,2.64733386,0.43116039,0.00000000,-0.23146579,2.65890718,1.00000000
11000,eval,2.69455290,0.42815545,0.00000000,-0.22878093,2.70599198,1.00000000
11000,eval,2.70809555,0.42882407,0.00000000,-0.21639505,2.71891522,1.00000000
11500,eval,2.69016337,0.42787403,0.00000000,-0.23488028,2.70190740,1.00000000
11500,eval,2.59603930,0.42796776,0.00000000,-0.22442380,2.60726047,1.00000000
11500,eval,2.58622265,0.42799562,0.00000000,-0.23201644,2.59782338,1.00000000
11500,eval,2.60361505,0.42780975,0.00000000,-0.22141908,2.61468601,1.00000000
11500,eval,2.60927010,0.42811862,0.00000000,-0.23460661,2.62100053,1.00000000
11500,eval,2.55163598,0.42745876,0.00000000,-0.22575709,2.56292391,1.00000000
11500,eval,2.59602618,0.42715397,0.00000000,-0.22173312,2.60711288,1.00000000
11500,eval,2.60270834,0.42774224,0.00000000,-0.22334579,2.61387563,1.00000000
11500,eval,2.61415648,0.42789975,0.00000000,-0.23403329,2.62585807,1.00000000
11500,eval,2.59667492,0.42753029,0.00000000,-0.22325774,2.60783792,1.00000000
11500,eval,2.55766535,0.42768419,0.00000000,-0.22118680,2.56872463,1.00000000
11500,eval,2.63096380,0.42791402,0.00000000,-0.22504519,2.64221597,1.00000000
11500,eval,2.65374494,0.42738101,0.00000000,-0.21825847,2.66465783,1.00000000
11500,eval,2.66662383,0.42746612,0.00000000,-0.22232173,2.67773986,1.00000000
11500,eval,2.58999753,0.42825711,0.00000000,-0.23167269,2.60158110,1.00000000
11500,eval,2.59295559,0.42754087,0.00000000,-0.22237091,2.60407424,1.00000000
11500,eval,2.61873126,0.42742282,0.00000000,-0.22229014,2.62984586,1.00000000
11500,eval,2.64694548,0.42765111,0.00000000,-0.22677971,2.65828443,1.00000000
11500,eval,2.61091399,0.42753592,0.00000000,-0.23110406,2.62246919,1.00000000
11500,eval,2.57697868,0.42726481,0.00000000,-0.22112206,2.58803487,1.00000000
11500,eval,2.66350508,0.42795393,0.00000000,-0.22527142,2.67476869,1.00000000
11500,eval,2.60861444,0.42778087,0.00000000,-0.22744066,2.61998653,1.00000000
11500,eval,2.60199618,0.42754871,0.00000000,-0.22445950,2.61321926,1.00000000
11500,eval,2.59064627,0.42782941,0.00000000,-0.22556871,2.60192466,1.00000000
11500,eval,2.65307188,0.42785180,0.00000000,-0.23396887,2.66477036,1.00000000
11500,eval,2.62082386,0.42764300,0.00000000,-0.22070871,2.63185930,1.00000000
11500,eval,2.62755942,0.42757964,0.00000000,-0.23080406,2.63909960,1.00000000
11500,eval,2.64482117,0.42824948,0.00000000,-0.22300118,2.65597129,1.00000000
11500,eval,2.65576673,0.42753252,0.00000000,-0.22290435,2.66691184,1.00000000
11500,eval,2.63570833,0.42778715,0.00000000,-0.22433691,2.64692521,1.00000000
11500,eval,2.59482265,0.42771128,0.00000000,-0.22502939,2.60607409,1.00000000
11500,eval,2.57845092,0.42768255,0.00000000,-0.21999720,2.58945084,1.00000000
11500,eval,2.64149165,0.42797774,0.00000000,-0.22434108,2.65270877,1.00000000
11500,eval,2.58738708,0.42763796,0.00000000,-0.22687045,2.59873056,1.00000000
11500,eval,2.65491199,0.42768949,0.00000000,-0.22328420,2.66607618,1.00000000
11500,eval,2.61864090,0.42767692,0.00000000,-0.21740238,2.62951112,1.00000000
11500,eval,2.59753752,0.42773470,0.00000000,-0.21997719,2.60853648,1.00000000
11500,eval,2.68325424,0.42810875,0.00000000,-0.23782194,2.69514537,1.00000000
11500,eval,2.61450219,0.42789391,0.00000000,-0.23111171,2.62605786,1.00000000
11500,eval,2.64237142,0.42763692,0.00000000,-0.22523612,2.65363312,1.00000000
11500,eval,2.64583087,0.42747626,0.00000000,-0.22415279,2.65703845,1.00000000
11500,eval,2.62443995,0.42795679,0.00000000,-0.23282506,2.63608122,1.00000000
11500,eval,2.65685606,0.42778328,0.00000000,-0.23171479,2.66844177,1.00000000
11500,eval,2.62878108,0.42789334,0.00000000,-0.23089541,2.64032578,1.00000000
11500,eval,2.63725567,0.42764705,0.00000000,-0.22139418,2.64832544,1.00000000
11500,eval,2.66549754,0.42805430,0.00000000,-0.22838609,2.67691684,1.00000000
11500,eval,2.60596728,0.42810893,0.00000000,-0.23312597,2.61762357,1.00000000
11500,eval,2.63978338,0.42792615,0.00000000,-0.22442138,2.65100455,1.00000000
11500,eval,2.62507319,0.42737848,0.00000000,-0.21062870,2.63560462,1.00000000
11500,eval,2.57912683,0.42752773,0.00000000,-0.21969756,2.59011173,1.00000000
11500,eval,2.64237881,0.42761055,0.00000000,-0.22038953,2.65339828,1.00000000
11500,eval,2.67705655,0.42764169,0.00000000,-0.22209603,2.68816137,1.00000000
11500,eval,2.68629360,0.42779717,0.00000000,-0.22801864,2.69769454,1.00000000
11500,eval,2.58022141,0.42786279,0.00000000,-0.22287570,2.59136510,1.00000000
11500,eval,2.62278795,0.42793995,0.00000000,-0.22929887,2.63425279,1.00000000
11500,eval,2.65717578,0.42762071,0.00000000,-0.22750641,2.66855121,1.00000000
11500,eval,2.62589836,0.42850995,0.00000000,-0.22180657,2.63698864,1.00000000
11500,eval,2.60913849,0.42784038,0.00000000,-0.22477095,2.62037706,1.00000000
11500,eval,2.63356876,0.42741418,0.00000000,-0.22296336,2.64471698,1.00000000
11500,eval,2.64957023,0.42880240,0.00000000,-0.23610930,2.66137576,1.00000000
11500,eval,2.61829901,0.42776093,0.00000000,-0.22969374,2.62978363,1.00000000
11500,eval,2.62302732,0.42785209,0.00000000,-0.22363664,2.63420916,1.00000000
11500,eval,2.58829808,0.42800474,0.00000000,-0.23202851,2.59989953,1.00000000
11500,eval,2.67772579,0.42810571,0.00000000,-0.22468439,2.68896008,1.00000000
11500,eval,2.60504031,0.42745227,0.00000000,-0.22375512,2.61622810,1.00000000
11500,eval,2.64307284,0.42776027,0.00000000,-0.22668587,2.65440702,1.00000000
11500,eval,2.61671901,0.42768860,0.00000000,-0.22922480,2.62818027,1.00000000
11500,eval,2.64401150,0.42786446,0.00000000,-0.22138135,2.65508056,1.00000000
11500,eval,2.63075900,0.42742682,0.00000000,-0.22124390,2.64182115,1.00000000
11500,eval,2.59180737,0.42842525,0.00000000,-0.21983741,2.60279918,1.00000000
11500,eval,2.57899642,0.42779186,0.00000000,-0.22209609,2.59010124,1.00000000
11500,eval,2.59279943,0.42785978,0.00000000,-0.22931214,2.60426497,1.00000000
11500,eval,2.59446287,0.42775732,0.00000000,-0.22542801,2.60573435,1.00000000
11500,eval,2.60450578,0.42782721,0.00000000,-0.22660846,2.61583614,1.00000000
11500,eval,2.64652276,0.42768684,0.00000000,-0.22993699,2.65801954,1.00000000
11500,eval,2.67133307,0.42787504,0.00000000,-0.23093027,2.68287969,1.00000000
11500,eval,2.63698673,0.42798448,0.00000000,-0.21982335,2.64797783,1.00000000
11500,eval,2.66635275,0.42790624,0.00000000,-0.22865161,2.67778540,1.00000000
11500,eval,2.63869953,0.42754981,0.00000000,-0.22276317,2.64983773,1.00000000
11500,eval,2.63581991,0.42905810,0.00000000,-0.23656693,2.64764833,1.00000000
11500,eval,2.62831545,0.42780170,0.00000000,-0.22719178,2.63967514,1.00000000
11500,eval,2.62339592,0.42776281,0.00000000,-0.22835362,2.63481355,1.00000000
11500,eval,2.62243295,0.42769501,0.00000000,-0.22868787,2.63386726,1.00000000
11500,eval,2.66715956,0.42785788,0.00000000,-0.22359878,2.67833948,1.00000000
11500,eval,2.64740014,0.42798245,0.00000000,-0.22855993,2.65882802,1.00000000
11500,eval,2.67360544,0.42778546,0.00000000,-0.23306026,2.68525839,1.00000000
11500,eval,2.57094240,0.42779383,0.00000000,-0.21764672,2.58182478,1.00000000
11500,eval,2.61396432,0.42828488,0.00000000,-0.23650430,2.62578964,1.00000000
11500,eval,2.63026309,0.42777699,0.00000000,-0.22841585,2.64168382,1.00000000
11500,eval,2.63352561,0.42826536,0.00000000,-0.22855015,2.64495301,1.00000000
11500,eval,2.60828471,0.42806572,0.00000000,-0.22850758,2.61971021,1.00000000
11500,eval,2.62090182,0.42762330,0.00000000,-0.22362515,2.63208318,1.00000000
11500,eval,2.56275892,0.42812198,0.00000000,-0.21974446,2.57374620,1.00000000
11500,eval,2.61210489,0.42821324,0.00000000,-0.24113609,2.62416172,1.00000000
11500,eval,2.62705278,0.42771018,0.00000000,-0.21882926,2.63799429,1.00000000
11500,eval,2.67209172,0.42810124,0.00000000,-0.23362930,2.68377328,1.00000000
11500,eval,2.64697456,0.42753553,0.00000000,-0.22179097,2.65806413,1.00000000
11500,eval,2.65908551,0.42797965,0.00000000,-0.22937301,2.67055416,1.00000000
11500,eval,2.62258601,0.42804930,0.00000000,-0.23641753,2.63440681,1.00000000
11500,eval,2.68265963,0.42779079,0.00000000,-0.22595666,2.69395757,1.00000000
11500,eval,2.58439994,0.42868224,0.00000000,-0.22043230,2.59542155,1.00000000
11500,eval,2.61634684,0.42772475,0.00000000,-0.22557011,2.62762523,1.00000000
11500,eval,2.70531344,0.42795259,0.00000000,-0.22305575,2.71646619,1.00000000
11500,eval,2.64606476,0.42775178,0.00000000,-0.22394404,2.65726185,1.00000000
11500,eval,2.65274620,0.42899850,0.00000000,-0.23164503,2.66432834,1.00000000
11500,eval,2.66248298,0.42750403,0.00000000,-0.22048824,2.67350745,1.00000000
11500,eval,2.56057405,0.42825824,0.00000000,-0.23540270,2.57234430,1.00000000
11500,eval,2.68943357,0.42825827,0.00000000,-0.22976944,2.70092201,1.00000000
11500,eval,2.65649843,0.42779657,0.00000000,-0.22409022,2.66770291,1.00000000
11500,eval,2.62771487,0.42783159,0.00000000,-0.22388971,2.63890934,1.00000000
11500,eval,2.59155226,0.42741668,0.00000000,-0.21465108,2.60228491,1.00000000
11500,eval,2.63155127,0.42792654,0.00000000,-0.23430108,2.64326620,1.00000000
11500,eval,2.54476976,0.42784157,0.00000000,-0.22512247,2.55602598,1.00000000
11500,eval,2.60104847,0.42745396,0.00000000,-0.22430104,2.61226344,1.00000000
11500,eval,2.63555837,0.42818221,0.00000000,-0.22460087,2.64678836,1.00000000
11500,eval,2.61277270,0.42777064,0.00000000,-0.22412075,2.62397885,1.00000000
11500,eval,2.59965420,0.42799965,0.00000000,-0.22340649,2.61082458,1.00000000
11500,eval,2.62090445,0.42764083,0.00000000,-0.22799844,2.63230443,1.00000000
11500,eval,2.56709218,0.42776042,0.00000000,-0.22204162,2.57819438,1.00000000
11500,eval,2.59754753,0.43074051,0.00000000,-0.23176253,2.60913563,1.00000000
11500,eval,2.64130068,0.42773512,0.00000000,-0.22908928,2.65275526,1.00000000
11500,eval,2.64517665,0.42860624,0.00000000,-0.21660689,2.65600705,1.00000000
12000,eval,2.65153575,0.42790350,0.00000000,-0.23465788,2.66326857,1.00000000
12000,eval,2.55043364,0.42790210,0.00000000,-0.22417127,2.56164217,1.00000000
12000,eval,2.54630280,0.42791343,0.00000000,-0.23187834,2.55789661,1.00000000
12000,eval,2.54739809,0.42781442,0.00000000,-0.22109756,2.55845308,1.00000000
12000,eval,2.56230378,0.42814982,0.00000000,-0.23427071,2.57401729,1.00000000
12000,eval,2.49594808,0.42735818,0.00000000,-0.22550811,2.50722337,1.00000000
12000,eval,2.54794812,0.42703974,0.00000000,-0.22154577,2.55902553,1.00000000
12000,eval,2.55259180,0.42774993,0.00000000,-0.22302888,2.56374335,1.00000000
12000,eval,2.56854796,0.42788294,0.00000000,-0.23382406,2.58023906,1.00000000
12000,eval,2.55297112,0.42746681,0.00000000,-0.22304256,2.56412315,1.00000000
12000,eval,2.50845242,0.42760494,0.00000000,-0.22097252,2.51950097,1.00000000
12000,eval,2.59423876,0.42789853,0.00000000,-0.22485067,2.60548139,1.00000000
12000,eval,2.61262035,0.42737669,0.00000000,-0.21807955,2.62352443,1.00000000
12000,eval,2.62948799,0.42746285,0.00000000,-0.22209571,2.64059281,1.00000000
12000,eval,2.53749251,0.42822120,0.00000000,-0.23141281,2.54906321,1.00000000
12000,eval,2.54778886,0.42745352,0.00000000,-0.22223192,2.55890036,1.00000000
12000,eval,2.57209635,0.42737743,0.00000000,-0.22209528,2.58320117,1.00000000
12000,eval,2.60936189,0.42768511,0.00000000,-0.22653833,2.62068892,1.00000000
12000,eval,2.55858326,0.42746931,0.00000000,-0.23089004,2.57012773,1.00000000
12000,eval,2.52909732,0.42722800,0.00000000,-0.22092091,2.54014325,1.00000000
12000,eval,2.62429547,0.42795652,0.00000000,-0.22504394,2.63554764,1.00000000
12000,eval,2.56132340,0.42772606,0.00000000,-0.22728847,2.57268786,1.00000000
12000,eval,2.54846239,0.42748600,0.00000000,-0.22429357,2.55967712,1.00000000
12000,eval,2.54247284,0.42782375,0.00000000,-0.22528431,2.55373716,1.00000000
12000,eval,2.61152577,0.42784667,0.00000000,-0.23368369,2.62320995,1.00000000
12000,eval,2.57369137,0.42751166,0.00000000,-0.22058727,2.58472085,1.00000000
12000,eval,2.58893371,0.42757156,0.00000000,-0.23056673,2.60046196,1.00000000
12000,eval,2.60012054,0.42826363,0.00000000,-0.22271696,2.61125636,1.00000000
12000,eval,2.61434889,0.42757654,0.00000000,-0.22262664,2.62548018,1.00000000
12000,eval,2.59068489,0.42775020,0.00000000,-0.22408043,2.60188890,1.00000000
12000,eval,2.54516935,0.42762357,0.00000000,-0.22481778,2.55641031,1.00000000
12000,eval,2.53814435,0.42769960,0.00000000,-0.21972534,2.54913068,1.00000000
12000,eval,2.59227562,0.42788017,0.00000000,-0.22416717,2.60348392,1.00000000
12000,eval,2.54195857,0.42767647,0.00000000,-0.22659615,2.55328846,1.00000000
12000,eval,2.60852551,0.42770478,0.00000000,-0.22301032,2.61967611,1.00000000
12000,eval,2.56138587,0.42768770,0.00000000,-0.21712942,2.57224226,1.00000000
12000,eval,2.54806280,0.42769119,0.00000000,-0.21977273,2.55905151,1.00000000
12000,eval,2.64572716,0.42809540,0.00000000,-0.23758854,2.65760660,1.00000000
12000,eval,2.57564282,0.42782760,0.00000000,-0.23093441,2.58718944,1.00000000
12000,eval,2.60380650,0.42767021,0.00000000,-0.22497033,2.61505508,1.00000000
12000,eval,2.60105467,0.42746374,0.00000000,-0.22388414,2.61224890,1.00000000
12000,eval,2.58298635,0.42792341,0.00000000,-0.23261747,2.59461713,1.00000000
12000,eval,2.61621714,0.42776075,0.00000000,-0.23153971,2.62779403,1.00000000
12000,eval,2.58665562,0.42792329,0.00000000,-0.23065604,2.59818840,1.00000000
12000,eval,2.58930135,0.42758662,0.00000000,-0.22120680,2.60036159,1.00000000
12000,eval,2.62310910,0.42804566,0.00000000,-0.22820462,2.63451934,1.00000000
12000,eval,2.56726909,0.42804608,0.00000000,-0.23299609,2.57891893,1.00000000
12000,eval,2.59497881,0.42784619,0.00000000,-0.22428569,2.60619307,1.00000000
12000,eval,2.58180881,0.42734665,0.00000000,-0.21034415,2.59232593,1.00000000
12000,eval,2.53315377,0.42747742,0.00000000,-0.21944350,2.54412603,1.00000000
12000,eval,2.59774566,0.42762771,0.00000000,-0.22007491,2.60874939,1.00000000
12000,eval,2.63915873,0.42760625,0.00000000,-0.22191046,2.65025425,1.00000000
12000,eval,2.64713025,0.42780501,0.00000000,-0.22777024,2.65851879,1.00000000
12000,eval,2.52696586,0.42779684,0.00000000,-0.22265613,2.53809857,1.00000000
12000,eval,2.57580066,0.42787540,0.00000000,-0.22908606,2.58725500,1.00000000
12000,eval,2.60749960,0.42757523,0.00000000,-0.22728954,2.61886406,1.00000000
12000,eval,2.58244729,0.42847434,0.00000000,-0.22160184,2.59352732,1.00000000
12000,eval,2.56110311,0.42774224,0.00000000,-0.22456422,2.57233143,1.00000000
12000,eval,2.59129500,0.42738253,0.00000000,-0.22275440,2.60243273,1.00000000
12000,eval,2.61169434,0.42867693,0.00000000,-0.23608103,2.62349844,1.00000000
12000,eval,2.57128477,0.42776886,0.00000000,-0.22942021,2.58275580,1.00000000
12000,eval,2.57452965,0.42785195,0.00000000,-0.22331540,2.58569551,1.00000000
12000,eval,2.54475617,0.42796308,0.00000000,-0.23187993,2.55635023,1.00000000
12000,eval,2.63392544,0.42806488,0.00000000,-0.22443818,2.64514732,1.00000000
12000,eval,2.56208396,0.42740715,0.00000000,-0.22355469,2.57326174,1.00000000
12000,eval,2.60478425,0.42774829,0.00000000,-0.22650349,2.61610937,1.00000000
12000,eval,2.56760526,0.42762893,0.00000000,-0.22898774,2.57905459,1.00000000
12000,eval,2.59776759,0.42783943,0.00000000,-0.22107980,2.60882163,1.00000000
12000,eval,2.58217144,0.42739749,0.00000000,-0.22106808,2.59322476,1.00000000
12000,eval,2.53591704,0.42838219,0.00000000,-0.21961311,2.54689765,1.00000000
12000,eval,2.53070927,0.42775664,0.00000000,-0.22179417,2.54179907,1.00000000
12000,eval,2.54485822,0.42785558,0.00000000,-0.22906876,2.55631161,1.00000000
12000,eval,2.54373312,0.42765033,0.00000000,-0.22525346,2.55499578,1.00000000
12000,eval,2.55955744,0.42781159,0.00000000,-0.22637254,2.57087612,1.00000000
12000,eval,2.60001612,0.42771232,0.00000000,-0.22967781,2.61150002,1.00000000
12000,eval,2.62937665,0.42786807,0.00000000,-0.23064652,2.64090896,1.00000000
12000,eval,2.59026408,0.42798245,0.00000000,-0.21960136,2.60124421,1.00000000
12000,eval,2.62240028,0.42788666,0.00000000,-0.22839457,2.63382006,1.00000000
12000,eval,2.59445906,0.42755237,0.00000000,-0.22246885,2.60558248,1.00000000
12000,eval,2.58832717,0.42902771,0.00000000,-0.23633623,2.60014391,1.00000000
12000,eval,2.58156276,0.42779177,0.00000000,-0.22697829,2.59291172,1.00000000
12000,eval,2.57760239,0.42780665,0.00000000,-0.22805609,2.58900523,1.00000000
12000,eval,2.58136201,0.42764068,0.00000000,-0.22851330,2.59278774,1.00000000
12000,eval,2.62080407,0.42783698,0.00000000,-0.22334987,2.63197160,1.00000000
12000,eval,2.59790182,0.42795101,0.00000000,-0.22832359,2.60931802,1.00000000
12000,eval,2.62651587,0.42775682,0.00000000,-0.23279005,2.63815546,1.00000000
12000,eval,2.51709199,0.42770824,0.00000000,-0.21747641,2.52796578,1.00000000
12000,eval,2.56743264,0.42831153,0.00000000,-0.23621474,2.57924342,1.00000000
12000,eval,2.58223963,0.42778322,0.00000000,-0.22814849,2.59364700,1.00000000
12000,eval,2.59622502,0.42824423,0.00000000,-0.22840190,2.60764503,1.00000000
12000,eval,2.56730247,0.42817593,0.00000000,-0.22813731,2.57870936,1.00000000
12000,eval,2.56786418,0.42752719,0.00000000,-0.22340885,2.57903457,1.00000000
12000,eval,2.51324153,0.42786035,0.00000000,-0.21975483,2.52422929,1.00000000
12000,eval,2.56914473,0.42812416,0.00000000,-0.24102199,2.58119583,1.00000000
12000,eval,2.57980824,0.42761013,0.00000000,-0.21861428,2.59073901,1.00000000
12000,eval,2.64146042,0.42813313,0.00000000,-0.23343262,2.65313196,1.00000000
12000,eval,2.60736895,0.42760178,0.00000000,-0.22150198,2.61844397,1.00000000
12000,eval,2.61782789,0.42796326,0.00000000,-0.22916262,2.62928605,1.00000000
12000,eval,2.57417536,0.42790085,0.00000000,-0.23629051,2.58598995,1.00000000
12000,eval,2.64094424,0.42778686,0.00000000,-0.22573042,2.65223074,1.00000000
12000,eval,2.53525805,0.42862278,0.00000000,-0.22017927,2.54626703,1.00000000
12000,eval,2.57458234,0.42773309,0.00000000,-0.22535753,2.58585024,1.00000000
12000,eval,2.67223310,0.42801470,0.00000000,-0.22281235,2.68337369,1.00000000
12000,eval,2.60573173,0.42777291,0.00000000,-0.22368690,2.61691618,1.00000000
12000,eval,2.61072159,0.42889988,0.00000000,-0.23152548,2.62229776,1.00000000
12000,eval,2.62029338,0.42743713,0.00000000,-0.22031885,2.63130927,1.00000000
12000,eval,2.51559448,0.42812520,0.00000000,-0.23533811,2.52736139,1.00000000
